Time,2ND STORY_A VAV:DesPer 1:Des Heat Mass Flow [kg/s],2ND STORY_A VAV:DesPer 1:Des Heat Cap [W],2ND STORY_A VAV:DesPer 1:Des Cool Mass Flow [kg/s],2ND STORY_A VAV:DesPer 1:Des Sens Cool Cap [W],2ND STORY_A VAV:DesPer 1:Des Tot Cool Cap [W],2ND STORY_A VAV:DesPer 2:Des Heat Mass Flow [kg/s],2ND STORY_A VAV:DesPer 2:Des Heat Cap [W],2ND STORY_A VAV:DesPer 2:Des Cool Mass Flow [kg/s],2ND STORY_A VAV:DesPer 2:Des Sens Cool Cap [W],2ND STORY_A VAV:DesPer 2:Des Tot Cool Cap [W],3RD STOREY VAV:DesPer 1:Des Heat Mass Flow [kg/s],3RD STOREY VAV:DesPer 1:Des Heat Cap [W],3RD STOREY VAV:DesPer 1:Des Cool Mass Flow [kg/s],3RD STOREY VAV:DesPer 1:Des Sens Cool Cap [W],3RD STOREY VAV:DesPer 1:Des Tot Cool Cap [W],3RD STOREY VAV:DesPer 2:Des Heat Mass Flow [kg/s],3RD STOREY VAV:DesPer 2:Des Heat Cap [W],3RD STOREY VAV:DesPer 2:Des Cool Mass Flow [kg/s],3RD STOREY VAV:DesPer 2:Des Sens Cool Cap [W],3RD STOREY VAV:DesPer 2:Des Tot Cool Cap [W],3RD STORY_A VAV:DesPer 1:Des Heat Mass Flow [kg/s],3RD STORY_A VAV:DesPer 1:Des Heat Cap [W],3RD STORY_A VAV:DesPer 1:Des Cool Mass Flow [kg/s],3RD STORY_A VAV:DesPer 1:Des Sens Cool Cap [W],3RD STORY_A VAV:DesPer 1:Des Tot Cool Cap [W],3RD STORY_A VAV:DesPer 2:Des Heat Mass Flow [kg/s],3RD STORY_A VAV:DesPer 2:Des Heat Cap [W],3RD STORY_A VAV:DesPer 2:Des Cool Mass Flow [kg/s],3RD STORY_A VAV:DesPer 2:Des Sens Cool Cap [W],3RD STORY_A VAV:DesPer 2:Des Tot Cool Cap [W],2ND STOREY VAV:DesPer 1:Des Heat Mass Flow [kg/s],2ND STOREY VAV:DesPer 1:Des Heat Cap [W],2ND STOREY VAV:DesPer 1:Des Cool Mass Flow [kg/s],2ND STOREY VAV:DesPer 1:Des Sens Cool Cap [W],2ND STOREY VAV:DesPer 1:Des Tot Cool Cap [W],2ND STOREY VAV:DesPer 2:Des Heat Mass Flow [kg/s],2ND STOREY VAV:DesPer 2:Des Heat Cap [W],2ND STOREY VAV:DesPer 2:Des Cool Mass Flow [kg/s],2ND STOREY VAV:DesPer 2:Des Sens Cool Cap [W],2ND STOREY VAV:DesPer 2:Des Tot Cool Cap [W],LOWER 1ST STOREY VAV:DesPer 1:Des Heat Mass Flow [kg/s],LOWER 1ST STOREY VAV:DesPer 1:Des Heat Cap [W],LOWER 1ST STOREY VAV:DesPer 1:Des Cool Mass Flow [kg/s],LOWER 1ST STOREY VAV:DesPer 1:Des Sens Cool Cap [W],LOWER 1ST STOREY VAV:DesPer 1:Des Tot Cool Cap [W],LOWER 1ST STOREY VAV:DesPer 2:Des Heat Mass Flow [kg/s],LOWER 1ST STOREY VAV:DesPer 2:Des Heat Cap [W],LOWER 1ST STOREY VAV:DesPer 2:Des Cool Mass Flow [kg/s],LOWER 1ST STOREY VAV:DesPer 2:Des Sens Cool Cap [W],LOWER 1ST STOREY VAV:DesPer 2:Des Tot Cool Cap [W],1ST STOREY VAV:DesPer 1:Des Heat Mass Flow [kg/s],1ST STOREY VAV:DesPer 1:Des Heat Cap [W],1ST STOREY VAV:DesPer 1:Des Cool Mass Flow [kg/s],1ST STOREY VAV:DesPer 1:Des Sens Cool Cap [W],1ST STOREY VAV:DesPer 1:Des Tot Cool Cap [W],1ST STOREY VAV:DesPer 2:Des Heat Mass Flow [kg/s],1ST STOREY VAV:DesPer 2:Des Heat Cap [W],1ST STOREY VAV:DesPer 2:Des Cool Mass Flow [kg/s],1ST STOREY VAV:DesPer 2:Des Sens Cool Cap [W],1ST STOREY VAV:DesPer 2:Des Tot Cool Cap [W]
12:10:00,4.116932E+00,4.005864E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.415719E+00,2.420822E+04,6.302449E+04,2.066800E+01,8.876843E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.451696E+00,7.557130E+04,1.957606E+05,7.127603E+00,3.159794E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.563659E+00,2.652270E+04,6.868195E+04,1.072794E+01,1.244377E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.170110E+00,7.136448E+04,1.858673E+05,5.333751E+00,2.765068E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225670E+00,2.104585E+04,5.493920E+04,8.835643E+00,9.882039E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.310262E+00,5.685301E+04,1.483650E+05
12:20:00,4.117130E+00,4.005778E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.418802E+00,2.444128E+04,6.329260E+04,2.066848E+01,8.876638E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.457354E+00,7.624551E+04,1.965013E+05,7.127731E+00,3.159739E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.563686E+00,2.673694E+04,6.890211E+04,1.072857E+01,1.244349E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.181514E+00,7.207846E+04,1.867089E+05,5.333904E+00,2.765002E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225808E+00,2.122124E+04,5.512070E+04,8.836113E+00,9.881836E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.312581E+00,5.734889E+04,1.488979E+05
12:30:00,4.117327E+00,4.005693E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.421791E+00,2.467327E+04,6.355837E+04,2.066895E+01,8.876434E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.465047E+00,7.694262E+04,1.972823E+05,7.127858E+00,3.159685E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.564218E+00,2.695687E+04,6.913247E+04,1.072920E+01,1.244322E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.192713E+00,7.279014E+04,1.875452E+05,5.334056E+00,2.764936E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225975E+00,2.139694E+04,5.530285E+04,8.836582E+00,9.881634E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.314932E+00,5.784513E+04,1.494314E+05
12:40:00,4.117523E+00,4.005608E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.424656E+00,2.490387E+04,6.382123E+04,2.066942E+01,8.876231E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.484735E+00,7.777469E+04,1.983023E+05,7.127984E+00,3.159630E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.565152E+00,2.718131E+04,6.937087E+04,1.072983E+01,1.244295E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.203588E+00,7.349817E+04,1.883734E+05,5.334208E+00,2.764871E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.226169E+00,2.157295E+04,5.548559E+04,8.837049E+00,9.881432E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.317275E+00,5.834128E+04,1.499645E+05
12:50:00,4.117718E+00,4.005524E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.427408E+00,2.513319E+04,6.408149E+04,2.066989E+01,8.876029E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.508099E+00,7.864811E+04,1.993946E+05,7.128109E+00,3.159576E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.566379E+00,2.740905E+04,6.961517E+04,1.073045E+01,1.244268E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.214123E+00,7.420236E+04,1.891934E+05,5.334359E+00,2.764806E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.229252E+00,2.178147E+04,5.573410E+04,8.837514E+00,9.881231E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.319713E+00,5.883849E+04,1.504996E+05
13:00:00,4.117913E+00,4.005440E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.430044E+00,2.536122E+04,6.433912E+04,2.067035E+01,8.875827E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.534244E+00,7.955283E+04,2.005409E+05,7.128234E+00,3.159522E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.567850E+00,2.763953E+04,6.986433E+04,1.073107E+01,1.244241E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.224411E+00,7.490379E+04,1.900072E+05,5.334509E+00,2.764741E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.233325E+00,2.200113E+04,5.600434E+04,8.837978E+00,9.881031E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.322438E+00,5.933893E+04,1.510406E+05
13:10:00,4.118107E+00,4.005356E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.432569E+00,2.551360E+04,6.451730E+04,2.067082E+01,8.875627E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.563555E+00,8.026421E+04,2.015116E+05,7.128358E+00,3.159468E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.569600E+00,2.779293E+04,7.003607E+04,1.073169E+01,1.244215E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.234799E+00,7.538671E+04,1.905945E+05,5.334658E+00,2.764676E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.238683E+00,2.217005E+04,5.623512E+04,8.838439E+00,9.880832E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.325927E+00,5.967180E+04,1.514152E+05
13:20:00,4.118300E+00,4.005272E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.434991E+00,2.566483E+04,6.469320E+04,2.067128E+01,8.875428E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.596337E+00,8.101463E+04,2.025493E+05,7.128482E+00,3.159415E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.571764E+00,2.795100E+04,7.021604E+04,1.073231E+01,1.244188E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.245692E+00,7.587531E+04,1.911908E+05,5.334807E+00,2.764612E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.249958E+00,2.240556E+04,5.659704E+04,8.838899E+00,9.880633E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.331292E+00,6.002578E+04,1.518289E+05
13:30:00,4.118493E+00,4.005189E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.437320E+00,2.581501E+04,6.486710E+04,2.067174E+01,8.875230E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.631146E+00,8.178787E+04,2.036249E+05,7.128605E+00,3.159362E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.577322E+00,2.814724E+04,7.046389E+04,1.073292E+01,1.244162E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.256952E+00,7.636804E+04,1.917931E+05,5.334955E+00,2.764548E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.262452E+00,2.265477E+04,5.698325E+04,8.839358E+00,9.880435E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.340842E+00,6.042684E+04,1.523298E+05
13:40:00,4.118685E+00,4.005107E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.439564E+00,2.596424E+04,6.503915E+04,2.067219E+01,8.875033E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.667859E+00,8.258252E+04,2.047356E+05,7.128727E+00,3.159309E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.583924E+00,2.835523E+04,7.073236E+04,1.073353E+01,1.244135E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.268653E+00,7.686573E+04,1.924027E+05,5.335103E+00,2.764484E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.275144E+00,2.290622E+04,5.737066E+04,8.839814E+00,9.880238E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.355723E+00,6.088788E+04,1.529409E+05
13:50:00,4.118876E+00,4.005024E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.441703E+00,2.611228E+04,6.520897E+04,2.067265E+01,8.874836E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.705197E+00,8.338421E+04,2.058559E+05,7.128848E+00,3.159257E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.591058E+00,2.856921E+04,7.101118E+04,1.073414E+01,1.244109E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.280743E+00,7.736780E+04,1.930184E+05,5.335250E+00,2.764421E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.288023E+00,2.315976E+04,5.775896E+04,8.840269E+00,9.880042E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.372796E+00,6.137359E+04,1.535963E+05
14:00:00,4.119066E+00,4.004942E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.443691E+00,2.625863E+04,6.537561E+04,2.067310E+01,8.874641E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.745470E+00,8.421892E+04,2.070314E+05,7.128969E+00,3.159205E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.598661E+00,2.878846E+04,7.129900E+04,1.073475E+01,1.244083E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.293437E+00,7.787666E+04,1.936447E+05,5.335396E+00,2.764358E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.301075E+00,2.341526E+04,5.814787E+04,8.840722E+00,9.879846E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.392083E+00,6.188421E+04,1.542961E+05
14:10:00,4.119255E+00,4.004860E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.445460E+00,2.627854E+04,6.540950E+04,2.067355E+01,8.874447E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.785878E+00,8.467355E+04,2.078123E+05,7.129089E+00,3.159153E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.606764E+00,2.887963E+04,7.145820E+04,1.073536E+01,1.244056E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.306128E+00,7.801945E+04,1.938907E+05,5.335542E+00,2.764295E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.314251E+00,2.356350E+04,5.842401E+04,8.841173E+00,9.879651E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.412450E+00,6.211335E+04,1.547129E+05
14:20:00,4.119444E+00,4.004779E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.446953E+00,2.629534E+04,6.543780E+04,2.067400E+01,8.874253E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.825445E+00,8.511871E+04,2.085746E+05,7.129209E+00,3.159101E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.615114E+00,2.897357E+04,7.162208E+04,1.073596E+01,1.244030E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.318579E+00,7.815954E+04,1.941305E+05,5.335687E+00,2.764232E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.327531E+00,2.371292E+04,5.869966E+04,8.841623E+00,9.879457E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.433463E+00,6.234978E+04,1.551418E+05
14:30:00,4.119632E+00,4.004697E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.448118E+00,2.630845E+04,6.545951E+04,2.067444E+01,8.874061E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.863942E+00,8.555185E+04,2.093141E+05,7.129328E+00,3.159050E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.623619E+00,2.906926E+04,7.178892E+04,1.073656E+01,1.244004E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.330615E+00,7.829496E+04,1.943612E+05,5.335831E+00,2.764170E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.340898E+00,2.386332E+04,5.897467E+04,8.842071E+00,9.879263E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.454777E+00,6.258959E+04,1.555759E+05
14:40:00,4.119819E+00,4.004617E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.448908E+00,2.631733E+04,6.547371E+04,2.067489E+01,8.873869E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.901222E+00,8.597128E+04,2.100284E+05,7.129446E+00,3.158999E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.632210E+00,2.916592E+04,7.195734E+04,1.073716E+01,1.243979E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.342110E+00,7.842428E+04,1.945802E+05,5.335975E+00,2.764108E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.354330E+00,2.401445E+04,5.924884E+04,8.842517E+00,9.879071E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.476151E+00,6.283008E+04,1.560102E+05
14:50:00,4.120006E+00,4.004536E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.453326E+00,2.636704E+04,6.556194E+04,2.067533E+01,8.873678E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.937851E+00,8.638340E+04,2.107284E+05,7.129564E+00,3.158948E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.640906E+00,2.926376E+04,7.212765E+04,1.073775E+01,1.243953E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.369362E+00,7.873090E+04,1.951168E+05,5.336118E+00,2.764046E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.368207E+00,2.417058E+04,5.953044E+04,8.842962E+00,9.878879E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.497758E+00,6.307319E+04,1.564485E+05
15:00:00,4.120191E+00,4.004456E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.458975E+00,2.643060E+04,6.567514E+04,2.067577E+01,8.873489E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.973233E+00,8.678150E+04,2.114021E+05,7.129681E+00,3.158897E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.649636E+00,2.936198E+04,7.229847E+04,1.073835E+01,1.243927E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.396676E+00,7.903822E+04,1.956520E+05,5.336261E+00,2.763984E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.384169E+00,2.435018E+04,5.985421E+04,8.843404E+00,9.878688E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.519314E+00,6.331572E+04,1.568848E+05
15:10:00,4.120377E+00,4.004376E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.464321E+00,2.634198E+04,6.562823E+04,2.067621E+01,8.873300E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,5.007170E+00,8.670540E+04,2.115732E+05,7.129798E+00,3.158847E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.658356E+00,2.929964E+04,7.230309E+04,1.073894E+01,1.243902E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.423563E+00,7.890147E+04,1.957223E+05,5.336403E+00,2.763923E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.400192E+00,2.440008E+04,6.004237E+04,8.843846E+00,9.878497E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.540700E+00,6.320400E+04,1.569524E+05
15:20:00,4.120561E+00,4.004296E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.469396E+00,2.625031E+04,6.557590E+04,2.067664E+01,8.873112E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,5.039286E+00,8.660884E+04,2.117089E+05,7.129914E+00,3.158797E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.668086E+00,2.924866E+04,7.232783E+04,1.073953E+01,1.243876E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.452675E+00,7.878976E+04,1.958362E+05,5.336544E+00,2.763862E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.416242E+00,2.445030E+04,6.022947E+04,8.844285E+00,9.878307E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.561875E+00,6.308991E+04,1.570155E+05
15:30:00,4.120744E+00,4.004217E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.474313E+00,2.615686E+04,6.552053E+04,2.067707E+01,8.872925E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,5.071396E+00,8.651219E+04,2.118452E+05,7.130029E+00,3.158747E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.678370E+00,2.920393E+04,7.236368E+04,1.074012E+01,1.243851E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.481842E+00,7.867868E+04,1.959508E+05,5.336685E+00,2.763801E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.432284E+00,2.450041E+04,6.041509E+04,8.844723E+00,9.878118E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.582773E+00,6.297271E+04,1.570730E+05
15:40:00,4.120927E+00,4.004138E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.479199E+00,2.606306E+04,6.546462E+04,2.067750E+01,8.872739E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,5.108590E+00,8.647275E+04,2.120820E+05,7.130143E+00,3.158698E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.688603E+00,2.915860E+04,7.239864E+04,1.074070E+01,1.243826E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.511315E+00,7.857103E+04,1.960713E+05,5.336825E+00,2.763741E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.453502E+00,2.460878E+04,6.070764E+04,8.845159E+00,9.877930E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.603291E+00,6.285124E+04,1.571227E+05
15:50:00,4.121110E+00,4.004059E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.484167E+00,2.597018E+04,6.541050E+04,2.067793E+01,8.872554E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,5.146284E+00,8.643894E+04,2.123300E+05,7.130257E+00,3.158648E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.698670E+00,2.911142E+04,7.243048E+04,1.074128E+01,1.243800E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.537972E+00,7.843171E+04,1.961358E+05,5.336964E+00,2.763680E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.475734E+00,2.472855E+04,6.101956E+04,8.845594E+00,9.877742E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.622963E+00,6.272023E+04,1.571555E+05
16:00:00,4.121291E+00,4.003981E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.489259E+00,2.587870E+04,6.535899E+04,2.067836E+01,8.872370E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,5.178497E+00,8.634346E+04,2.124721E+05,7.130371E+00,3.158599E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.708591E+00,2.906259E+04,7.245960E+04,1.074186E+01,1.243775E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.562150E+00,7.826449E+04,1.961519E+05,5.337103E+00,2.763620E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.497437E+00,2.484237E+04,6.131886E+04,8.846027E+00,9.877555E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.641989E+00,6.258196E+04,1.571753E+05
